date,headline,url,source,scraped_on
2022-11-16,Why EAC needs to enhance investments in agriculture,https://www.thecitizen.co.tz/tanzania/business/why-eac-needs-to-enhance-investments-in-agriculture-4022204,The Citizen,2026-05-19
2022-11-12,Feedlot potential in Tanzania's cattle farming,https://www.thecitizen.co.tz/tanzania/business/unlocking-feedlot-potential-to-shape-tanzania-s-cattle-farming-4017858,The Citizen,2026-05-19
2022-11-10,Inflation rises to a five-year high,https://www.thecitizen.co.tz/tanzania/business/inflation-rises-to-a-five-year-high-4015684,The Citizen,2026-05-19
2022-11-10,KCB's Islamic bond kicks off trading,https://www.thecitizen.co.tz/tanzania/business/bot-calls-for-more-products-as-kcb-s-islamic-bond-trades--4015264,The Citizen,2026-05-19
2022-11-09,LG boss sees growth in East Africa market,https://www.thecitizen.co.tz/tanzania/business/lg-boss-sees-growth-in-east-africa-market-4014214,The Citizen,2026-05-19
2022-11-09,KCB targets Sh10 billion in maiden Sukuk bond,https://www.thecitizen.co.tz/tanzania/business/kcb-targets-sh10-billion-in-maiden-sukuk-bond-4014204,The Citizen,2026-05-19
2022-11-07,Kenya Airways cancels 'most flights' over pilots' strike,https://www.thecitizen.co.tz/tanzania/business/kenya-airways-cancels-most-flights-over-pilots-strike-4011362,The Citizen,2026-05-19
2022-11-06,Game store to shutdown on December 25,https://www.thecitizen.co.tz/tanzania/business/game-store-to-shutdown-on-december-25-3999998,The Citizen,2026-05-19
2022-11-05,Twitter sacks half of staff as Musk launches overhaul,https://www.thecitizen.co.tz/tanzania/business/twitter-sacks-half-of-staff-as-musk-launches-overhaul-4009588,The Citizen,2026-05-19
2022-11-05,KQ pilots’ strike clouds plans to increase flights,https://www.thecitizen.co.tz/tanzania/business/kq-pilots-strike-clouds-plans-to-increase-flights-4009502,The Citizen,2026-05-19
2022-11-05,Sugarcanebusinessa money spot for farmers,https://www.thecitizen.co.tz/tanzania/business/sugarcane-business-a-money-spot-for-farmers-4009546,The Citizen,2026-05-19
2022-11-04,Farmers gain from SBL’s cereal deal,https://www.thecitizen.co.tz/tanzania/business/-farmers-gain-from-sbl-s-cereal-deal-4008410,The Citizen,2026-05-19
2022-11-04,Kenya Airways pilots to strike from Saturday,https://www.thecitizen.co.tz/tanzania/business/kenya-airways-pilots-to-strike-from-saturday-4008316,The Citizen,2026-05-19
2022-11-02,NBC targets to raise Sh300 billion in new bond,https://www.thecitizen.co.tz/tanzania/business/nbc-targets-to-raise-sh300-billion-in-new-bond-4006144,The Citizen,2026-05-19
2022-11-01,South Africa's Pick n Pay embraces crypto payments,https://www.thecitizen.co.tz/tanzania/business/top-south-african-retailer-pick-n-pay-embraces-crypto-payments-4005280,The Citizen,2026-05-19
2022-10-30,How US billionaire’s row with son gave birth to Nairobi Hilton Hotel,https://www.thecitizen.co.tz/tanzania/business/how-us-billionaire-hotelier-s-row-with-son-gave-birth-to-nairobi-hilton-hotel-4002592,The Citizen,2026-05-19
2022-10-29,"KCB assets hit Sh1 trillion, graduates to tier-one status",https://www.thecitizen.co.tz/tanzania/business/-kcb-assets-hit-sh1-trillion-graduates-to-tier-one-status-3999392,The Citizen,2026-05-19
2022-10-29,Troubled Kenya Airways defaults on $841m loan,https://www.thecitizen.co.tz/tanzania/business/troubled-carrier-kq-defaults-on-841m-aircraft-acquisition-loan-4001676,The Citizen,2026-05-19
2022-10-27,Is your company adequately capitalised?,https://www.thecitizen.co.tz/tanzania/business/-is-your-company-adequately-capitalised--3999708,The Citizen,2026-05-19
2022-10-27,Do valuers contribute to growth of ‘bad loans’ in financial institutions?,https://www.thecitizen.co.tz/tanzania/business/-do-valuers-contribute-to-growth-of-bad-loans-in-financial-institutions--3999656,The Citizen,2026-05-19
2022-10-27,NMB’s gender parity gets global recognition,https://www.thecitizen.co.tz/tanzania/business/-nmb-s-gender-parity-gets-global-recognition-3999442,The Citizen,2026-05-19
2022-10-26,Finca launches new branch in Mbeya,https://www.thecitizen.co.tz/tanzania/business/finca-launches-new-branch-in-mbeya-4000424,The Citizen,2026-05-19
2022-10-25,Why maize is a new money-spinner,https://www.thecitizen.co.tz/tanzania/business/why-maize-is-a-new-money-spinner-3997340,The Citizen,2026-05-19
2022-10-24,What EU's type C charger rule means for Tanzania,https://www.thecitizen.co.tz/tanzania/business/what-eu-s-type-c-charger-rule-means-for-tanzania-3996412,The Citizen,2026-05-19
2022-10-23,Why EAC goods must meet global rules,https://www.thecitizen.co.tz/tanzania/business/why-eac-goods-must-meet-global-rules-3995024,The Citizen,2026-05-19
2022-10-20,Precision now increases flight frequencies to the Comoros,https://www.thecitizen.co.tz/tanzania/business/-precision-now-increases-flight-frequencies-to-the-comoros-3991746,The Citizen,2026-05-19
2022-10-19,Game Stores to shut down 14 outlets in East Africa,https://www.thecitizen.co.tz/tanzania/business/game-stores-yet-to-find-buyers-for-its-14-outlets-in-east-africa-3990660,The Citizen,2026-05-19
2022-10-19,Nape tells TCRA to stick to its role,https://www.thecitizen.co.tz/tanzania/business/-nape-tells-tcra-to-stick-to-its-role-3990576,The Citizen,2026-05-19
2022-10-18,Why your new phone does not have a charger and earphones,https://www.thecitizen.co.tz/tanzania/business/why-your-new-phone-does-not-have-a-charger-and-earphones--3988966,The Citizen,2026-05-19
2022-10-17,Firm distances itself from scam deals,https://www.thecitizen.co.tz/tanzania/business/-firm-distances-itself-from-scam-deals-3989380,The Citizen,2026-05-19
2022-10-17,BoA issues Sh72 billion in loans to SMEs,https://www.thecitizen.co.tz/tanzania/business/-boa-issues-sh72-billion-in-loans-to-smes-3988180,The Citizen,2026-05-19
2022-10-17,CRDB Bank scoops second international accolade this year,https://www.thecitizen.co.tz/tanzania/business/-crdb-bank-scoops-second-international-accolade-this-year-3988172,The Citizen,2026-05-19
2022-10-17,Why DSE turnover has fallen 65.5 percent,https://www.thecitizen.co.tz/tanzania/business/-why-dse-turnover-has-fallen-65-5-percent-3988160,The Citizen,2026-05-19
2022-10-16,Ethiopian Airlines shows off its first Boeing 767 freighter conversion,https://www.thecitizen.co.tz/tanzania/business/ethiopian-airlines-shows-off-its-first-boeing-767-freighter-conversion-3987152,The Citizen,2026-05-19
2022-10-14,NSSF puts Sh25.5 billion in regional bank,https://www.thecitizen.co.tz/tanzania/business/-nssf-puts-sh25-5-billion-in-regional-bank-3985172,The Citizen,2026-05-19
2022-10-14,Kenya denies defaulting on China railway debt,https://www.thecitizen.co.tz/tanzania/business/kenya-denies-defaulting-on-china-railway-debt-3984566,The Citizen,2026-05-19
2022-10-13,China slaps Kenya with KSh1.3bn fine for defaulting on SGR loan,https://www.thecitizen.co.tz/tanzania/business/china-slaps-kenya-with-ksh1-3bn-fine-for-defaulting-on-sgr-loan-3983402,The Citizen,2026-05-19
2022-10-12,Government reaffirms commitment to increase users of internet,https://www.thecitizen.co.tz/tanzania/business/government-reaffirms-commitment-to-increase-users-of-internet-3982714,The Citizen,2026-05-19
2022-10-11,TBL keen to lift up barley farmers,https://www.thecitizen.co.tz/tanzania/business/tbl-keen-to-lift-up-barley-farmers-3981164,The Citizen,2026-05-19
2022-10-11,Kenya Airways drops more aircraft,https://www.thecitizen.co.tz/tanzania/business/kenya-airways-drops-more-aircraft-in-cost-cutting-plan-3980852,The Citizen,2026-05-19
2022-10-10,Taha roots for share of East Africa’s $4.3 billion banana market,https://www.thecitizen.co.tz/tanzania/business/-taha-roots-for-share-of-east-africa-s-4-3-billion-banana-market-3979710,The Citizen,2026-05-19
2022-10-10,NMB Bank ups its single borrower limit to Sh250 billion,https://www.thecitizen.co.tz/tanzania/business/-nmb-bank-ups-its-single-borrower-limit-to-sh250-billion-3979712,The Citizen,2026-05-19
2022-10-07,"Sh4 billion set to boost sunflower, pulses agro-value chains",https://www.thecitizen.co.tz/tanzania/business/-sh4-billion-set-to-boost-sunflower-pulses-agro-value-chains-3976544,The Citizen,2026-05-19
2022-10-06,Washington-based research platform names three best PR firms,https://www.thecitizen.co.tz/tanzania/business/washington-based-research-platform-names-three-best-pr-firms-3976928,The Citizen,2026-05-19
2022-10-05,Top-rated Forex Brokers in Tanzania extracted via investfox.com,https://www.thecitizen.co.tz/tanzania/business/top-rated-forex-brokers-in-tanzania-extracted-via-investfox-com--3974514,The Citizen,2026-05-19
2022-10-05,How the diaspora can boost East African trade,https://www.thecitizen.co.tz/tanzania/business/-how-the-diaspora-can-boost-east-african-trade-3973876,The Citizen,2026-05-19
2022-10-04,How weak financial data costs East Africa billions in lost FDI,https://www.thecitizen.co.tz/tanzania/business/how-weak-financial-data-costs-east-africa-billions-in-lost-fdi-3972348,The Citizen,2026-05-19
2022-10-03,Block trading ups DSE performance,https://www.thecitizen.co.tz/tanzania/business/-block-trading-ups-dse-performance-3971220,The Citizen,2026-05-19
2022-09-30,CRDB learns from Malaysia SME success,https://www.thecitizen.co.tz/tanzania/business/-crdb-learns-from-malaysia-sme-success-3968360,The Citizen,2026-05-19
2022-09-29,Tanzania launches Africa’s first $300 million smart economic zone,https://www.thecitizen.co.tz/tanzania/business/tanzania-launches-africa-s-first-300-million-smart-economic-zone-3966604,The Citizen,2026-05-19
2022-09-28,Why American investors are showing interest in Tanzania,https://www.thecitizen.co.tz/tanzania/business/-why-american-investors-are-showing-interest-in-tanzania-3964948,The Citizen,2026-05-19
2022-09-27,Sh90 million whisky bottle hits the market,https://www.thecitizen.co.tz/tanzania/business/sh90-million-whisky-bottle-hits-the-market-3964040,The Citizen,2026-05-19
2022-09-27,Royal Tour film charms regional tourism expo,https://www.thecitizen.co.tz/tanzania/business/-royal-tour-film-charms-regional-tourism-expo-3963582,The Citizen,2026-05-19
2022-09-26,DSE equities fall Sh323 billion on headwinds,https://www.thecitizen.co.tz/tanzania/business/-dse-equities-fall-sh323-billion-on-headwinds-3962072,The Citizen,2026-05-19
2022-09-26,NMB Bank retains retail award for value-added financial services,https://www.thecitizen.co.tz/tanzania/business/-nmb-bank-retains-retail-award-for-value-added-financial-services-3962102,The Citizen,2026-05-19
2022-09-23,Toyota shuts Russian factory due to supply chain problems,https://www.thecitizen.co.tz/tanzania/business/toyota-shuts-russian-factory-due-to-supply-chain-problems-3959834,The Citizen,2026-05-19
2022-09-23,Tanzania plans to buy cargo aircraft,https://www.thecitizen.co.tz/tanzania/business/tanzania-plans-to-buy-cargo-aircraft-3959534,The Citizen,2026-05-19
2022-09-22,"Tanzania, India for stronger tech ties ahead of exhibition",https://www.thecitizen.co.tz/tanzania/business/-tanzania-india-for-stronger-tech-ties-ahead-of-exhibition-3957502,The Citizen,2026-05-19
2022-09-22,Azania Bank in new digital payment move,https://www.thecitizen.co.tz/tanzania/business/-azania-bank-in-new-digital-payment-move-3957490,The Citizen,2026-05-19
2022-09-22,NBC Bank signs pact with equipment firm to finance farmers,https://www.thecitizen.co.tz/tanzania/business/-nbc-bank-signs-pact-with-equipment-firm-to-finance-farmers-3957482,The Citizen,2026-05-19
2022-09-21,"Tanzania’s avocados fetch Sh10,000 apiece in Belgium",https://www.thecitizen.co.tz/tanzania/business/tanzania-s-avocados-fetch-sh10-000-apiece-in-belgium-3956682,The Citizen,2026-05-19
2022-09-20,NBC Bank aids school in Mbeya with water tanks,https://www.thecitizen.co.tz/tanzania/business/-nbc-bank-aids-school-in-mbeya-with-water-tanks-3955124,The Citizen,2026-05-19
2022-09-20,BancABC launches a deposit campaign with up-front cash,https://www.thecitizen.co.tz/tanzania/business/-bancabc-launches-a-deposit-campaign-with-up-front-cash-3954936,The Citizen,2026-05-19
2022-09-20,Why EAC exchange rates are high,https://www.thecitizen.co.tz/tanzania/business/-why-eac-exchange-rates-are-high-3954920,The Citizen,2026-05-19
2022-09-20,How new expressway will further hurt Kenya’s SGR fortunes,https://www.thecitizen.co.tz/tanzania/business/how-new-expressway-will-further-hurt-kenya-s-sgr-fortunes-3954868,The Citizen,2026-05-19
2022-09-20,"Kenyan firms hit as Microsoft, Google talent war raises pay",https://www.thecitizen.co.tz/tanzania/business/kenyan-firms-hit-as-microsoft-google-talent-war-raises-pay-3954814,The Citizen,2026-05-19
2022-09-19,Pula Group’s investment pledge after Tanzania entry,https://www.thecitizen.co.tz/tanzania/business/pula-group-s-investment-pledge-after-tanzania-entry-3954162,The Citizen,2026-05-19
2022-09-18,Mtwara port cargo volume up thanks to high exports of coal,https://www.thecitizen.co.tz/tanzania/business/mtwara-port-cargo-volume-up-thanks-to-high-exports-of-coal-3952992,The Citizen,2026-05-19
2022-09-18,Kenya’s new move on SGR to upset China and Uganda,https://www.thecitizen.co.tz/tanzania/business/kenya-new-move-on-sgr-to-upset-china-and-uganda-3952752,The Citizen,2026-05-19
2022-09-16,"CRDB secures $130 million for credit to private sector, SMEs",https://www.thecitizen.co.tz/tanzania/business/crdb-secures-130-million-for-credit-to-private-sector-smes-3951274,The Citizen,2026-05-19
2022-09-16,Six firms blacklisted from operating warehouses for cashew nuts,https://www.thecitizen.co.tz/tanzania/business/-six-firms-blacklisted-from-operating-warehouses-for-cashew-nuts-3946752,The Citizen,2026-05-19
2022-09-15,Optimism as government meets with mobile operators over levies,https://www.thecitizen.co.tz/tanzania/business/-optimism-as-government-meets-with-mobile-operators-over-levies-3949372,The Citizen,2026-05-19
2022-09-14,Hard times for Kenya's SGR as port operations return to Mombasa,https://www.thecitizen.co.tz/tanzania/business/hard-times-for-kenya-s-sgr-as-port-operations-return-to-mombasa-3948302,The Citizen,2026-05-19
2022-09-12,"Uber, Bolt o resume services in Tanzania",https://www.thecitizen.co.tz/tanzania/business/uber-bolt-set-to-resume-services-in-tanzania-3945910,The Citizen,2026-05-19
2022-09-09,NMB Bank details women empowerment initiatives,https://www.thecitizen.co.tz/tanzania/business/-nmb-bank-details-women-empowerment-initiatives-3942756,The Citizen,2026-05-19
2022-09-08,"Meet Susan, fierce businesswoman making strides in competitive space",https://www.thecitizen.co.tz/tanzania/business/-meet-susan-fierce-businesswoman-making-strides-in-competitive-space-3941628,The Citizen,2026-05-19
2022-09-08,Hope for $40billion LNG deal as govt meets Shell officials,https://www.thecitizen.co.tz/tanzania/business/-hope-for-40billion-lng-deal-as-govt-meets-shell-officials-3941138,The Citizen,2026-05-19
2022-09-07,Cards no longer needed to withdraw money from Absa,https://www.thecitizen.co.tz/tanzania/business/cards-no-longer-needed-to-withdraw-money-from-absa-3940088,The Citizen,2026-05-19
2022-09-07,CRDB introduces solution for late-hour deposit need,https://www.thecitizen.co.tz/tanzania/business/-crdb-introduces-solution-for-late-hour-deposit-need-3939938,The Citizen,2026-05-19
2022-09-07,Vodacom records Sh103 billion loss in revenue due to levies,https://www.thecitizen.co.tz/tanzania/business/vodacom-records-sh103-billion-loss-in-revenue-due-to-levies-3939716,The Citizen,2026-05-19
2022-09-06,Malaysia stages biggest book sale in Dar es Salaam,https://www.thecitizen.co.tz/tanzania/business/malaysia-stages-biggest-book-sale-in-dar-es-salaam-3939088,The Citizen,2026-05-19
2022-09-04,Issues affecting real estate sector in Tanzania,https://www.thecitizen.co.tz/tanzania/business/issues-affecting-real-estate-sector-in-tanzania-3936568,The Citizen,2026-05-19
2022-09-03,How Tanzania can meet edible oil challenges,https://www.thecitizen.co.tz/tanzania/business/this-is-how-tanzania-can-meet-edible-oil-challenges--3935834,The Citizen,2026-05-19
2022-09-01,"Air Tanzania eyes Dar-London, more long-haul routes",https://www.thecitizen.co.tz/tanzania/business/air-tanzania-eyes-dar-london-more-long-haul-routes-3933734,The Citizen,2026-05-19
2022-09-01,Let’s reimagine the future of Tourism in Tanzania,https://www.thecitizen.co.tz/tanzania/business/let-s-reimagine-the-future-of-tourism-in-tanzania-3933894,The Citizen,2026-05-19
2022-08-31,NCBA invests Sh40 billion in its Tanzania subsidiary,https://www.thecitizen.co.tz/tanzania/business/ncba-invests-millions-in-its-tanzania-subsidiary-3932344,The Citizen,2026-05-19
2022-08-29,EXCLUSIVE: CEOs happy with government’s pro-businesspolicies,https://www.thecitizen.co.tz/tanzania/business/exclusive-ceos-happy-with-government-s-pro-business-policies-3930154,The Citizen,2026-05-19
2022-08-29,"Stanbic Bank, NEEC sign deal to boost SMEs growth",https://www.thecitizen.co.tz/tanzania/business/-stanbic-bank-neec-sign-deal-to-boost-smes-growth-3929610,The Citizen,2026-05-19
2022-08-27,Making finance work for the agriculture sector,https://www.thecitizen.co.tz/tanzania/business/making-finance-work-for-the-agriculture-sector-3928142,The Citizen,2026-05-19
2022-08-26,TotalEnergies to sell stake in war-linked Russian gas field,https://www.thecitizen.co.tz/tanzania/business/totalenergies-to-sell-stake-in-war-linked-russian-gas-field-3927598,The Citizen,2026-05-19
2022-08-26,"Government, NMB Bank in Sh100 million ‘Diaspora digital hub' deal",https://www.thecitizen.co.tz/tanzania/business/government-nmb-bank-in-sh100-million-diaspora-digital-hub-deal-3927214,The Citizen,2026-05-19
2022-08-25,Tanzania and the $1 million Vietnam conundrum…,https://www.thecitizen.co.tz/tanzania/business/tanzania-and-the-1-million-vietnam-conundrum--3926450,The Citizen,2026-05-19
2022-08-25,China locks out Kenya from new debt relief deal,https://www.thecitizen.co.tz/tanzania/business/why-china-locked-kenya-out-of-new-debt-relief-deal-3926456,The Citizen,2026-05-19
2022-08-24,"UK protests Kenya ban on second-hand buses, trucks",https://www.thecitizen.co.tz/tanzania/business/uk-protests-kenya-ban-on-second-hand-buses-trucks-3925056,The Citizen,2026-05-19
2022-08-24,Passenger dies aboard Kenya Airways flight,https://www.thecitizen.co.tz/tanzania/business/passenger-dies-aboard-kenya-airways-flight-from-new-york--3924478,The Citizen,2026-05-19
2022-08-24,I&M to accelerate the digital shift after posting 16 percent profit,https://www.thecitizen.co.tz/tanzania/business/i-m-to-accelerate-the-digital-shift-after-posting-16-percent-profit-3924618,The Citizen,2026-05-19
2022-08-23,Lamborghini has already sold all its cars until 2024,https://www.thecitizen.co.tz/tanzania/business/lamborghini-has-already-sold-all-its-cars-until-2024-3924256,The Citizen,2026-05-19
2022-08-23,EAC services exports hit $12.9 billion,https://www.thecitizen.co.tz/tanzania/business/eac-services-exports-hit-12-9-billion-3923638,The Citizen,2026-05-19
2022-08-23,Nairobi Stock Exchange fall after Raila Odinga’s Supreme Court test of poll results,https://www.thecitizen.co.tz/tanzania/business/nairobi-stock-exchange-fall-after-raila-odinga-s-supreme-court-test-of-poll-results-3923578,The Citizen,2026-05-19
2022-08-22,Mwanga Hakika Microfinance graduates to commercial bank,https://www.thecitizen.co.tz/tanzania/business/mwanga-hakika-microfinance-graduates-to-commercial-bank-3922430,The Citizen,2026-05-19
2022-08-18,Post-Covid restart offers African airlines a new chance,https://www.thecitizen.co.tz/tanzania/business/post-covid-restart-offers-african-airlines-a-new-chance-3918920,The Citizen,2026-05-19
2022-08-18,It's a high speed race as telcos show interest in deploying 5G,https://www.thecitizen.co.tz/tanzania/business/it-s-a-high-speed-race-as-telcos-show-interest-in-deploying-5g-3913316,The Citizen,2026-05-19
2022-08-15,Investors snap up NMB stocks after record half-year results,https://www.thecitizen.co.tz/tanzania/business/investors-snap-up-nmb-stocks-after-record-half-year-results-3915638,The Citizen,2026-05-19
2022-08-13,What cassava industrial call means to Tanzanian farmers,https://www.thecitizen.co.tz/tanzania/business/what-cassava-industrial-call-means-to-tanzanian-farmers-3913312,The Citizen,2026-05-19
2022-08-12,Saudis in Tanzania to explore investment opportunities,https://www.thecitizen.co.tz/tanzania/business/saudis-in-tanzania-to-explore-investment-opportunities--3912482,The Citizen,2026-05-19
2022-08-11,Smallholder farmers are the backbone of TDLbusiness,https://www.thecitizen.co.tz/tanzania/business/tanzania-breweries-limited-tbl-direct-contracting-yields-resilient-farming-systems-better-livelihoods--3910740,The Citizen,2026-05-19
2022-08-09,Bank of Tanzania tasked to review loan policies,https://www.thecitizen.co.tz/tanzania/business/bank-of-tanzania-tasked-to-review-loan-policies-3908692,The Citizen,2026-05-19
2022-08-09,Exim to support cross-border trade,https://www.thecitizen.co.tz/tanzania/business/exim-to-support-cross-border-trade-3908690,The Citizen,2026-05-19
2022-08-08,Tanzanian businessman faces Interpol arrest,https://www.thecitizen.co.tz/tanzania/business/tanzanian-businessman-faces-interpol-arrest-3907166,The Citizen,2026-05-19
2022-08-04,Tourism share of GDP set to hit 20 percent in 2025,https://www.thecitizen.co.tz/tanzania/business/tourism-share-of-gdp-set-to-hit-20-percent-in-2025-3902860,The Citizen,2026-05-19
2022-08-02,Latest review between Tanzania and Egypt to create flexibility in airlinebusiness,https://www.thecitizen.co.tz/tanzania/business/latest-review-between-tanzania-and-egypt-to-create-flexibility-in-airline-business-3899390,The Citizen,2026-05-19
2022-07-29,Government mulls one stop shop for tourism tax issues,https://www.thecitizen.co.tz/tanzania/business/government-mulls-one-stop-shop-for-tourism-tax-issues-3896378,The Citizen,2026-05-19
2022-07-29,50 Egyptian companies interested in investing in Tanzania,https://www.thecitizen.co.tz/tanzania/business/50-egyptian-companies-interested-in-investing-in-tanzania-3896334,The Citizen,2026-05-19
2022-07-28,"Gaming revenue increasing, board discloses",https://www.thecitizen.co.tz/tanzania/business/gaming-revenue-increasing-board-discloses-3896346,The Citizen,2026-05-19
2022-07-26,CRDB Bank targets bigger pie of the blue economy proceeds in the Spice Islands,https://www.thecitizen.co.tz/tanzania/business/crdb-bank-targets-bigger-pie-of-the-blue-economy-proceeds-in-the-spice-islands-3892534,The Citizen,2026-05-19
2022-07-23,Prioritisation of investment in Tanzania’s ports key to growth,https://www.thecitizen.co.tz/tanzania/business/prioritisation-of-investment-in-tanzania-s-ports-key-to-growth-3889652,The Citizen,2026-05-19
2022-07-21,Two insurance firms join hands for a new comprehensive service,https://www.thecitizen.co.tz/tanzania/business/two-insurance-firms-join-hands-for-a-new-comprehensive-service-3888350,The Citizen,2026-05-19
2022-07-21,Kenya freezes Rostam Aziz's Taifa cooking gas plant,https://www.thecitizen.co.tz/tanzania/business/kenya-freezes-tanzanian-tycoon-s-cooking-gas-plant--3887118,The Citizen,2026-05-19
2022-07-20,Businessconsultations by Letshego Bank reaps benefits,https://www.thecitizen.co.tz/tanzania/business/business-consultations-by-letshego-bank-reaps-benefits-3895006,The Citizen,2026-05-19
2022-07-20,CRDB voted Best Bank in Tanzania by EuroMoney,https://www.thecitizen.co.tz/tanzania/business/crdb-voted-best-bank-in-tanzania-by-euromoney-3887266,The Citizen,2026-05-19
2022-07-18,Exim Bank completes acquisition of FNB Tanzania,https://www.thecitizen.co.tz/tanzania/business/exim-bank-completes-acquisition-of-fnb-tanzania-3883616,The Citizen,2026-05-19
2022-07-18,Kenya Airways suspends London route ticket sales on airport crisis,https://www.thecitizen.co.tz/tanzania/business/kenya-airways-suspends-london-route-ticket-sales-on-airport-crisis-3883536,The Citizen,2026-05-19
2022-07-16,Two global ground handling firms reach acquisition agreement,https://www.thecitizen.co.tz/tanzania/business/two-global-ground-handling-firms-reach-acquisition-agreement-3881754,The Citizen,2026-05-19
2022-07-12,Leaked: How Uber used US politicians to break into new markets,https://www.thecitizen.co.tz/tanzania/business/how-uber-used-us-politicians-to-break-into-new-markets--3876840,The Citizen,2026-05-19
2022-07-11,Chinese products attract visitors to Tanzania's largest trade fair,https://www.thecitizen.co.tz/tanzania/business/chinese-products-attract-visitors-to-tanzania-s-largest-trade-fair-3875916,The Citizen,2026-05-19
2022-07-08,Kenyan banks struggling to grow in Tanzania,https://www.thecitizen.co.tz/tanzania/business/kenyan-banks-struggling-to-grow-in-tanzania-3872934,The Citizen,2026-05-19
2022-07-05,Bolt opens Africa hub in Nairobi,https://www.thecitizen.co.tz/tanzania/business/bolt-opens-africa-hub-in-nairobi-3869888,The Citizen,2026-05-19
2022-06-30,Government receives Sh36 billion in dividend from CRDB,https://www.thecitizen.co.tz/tanzania/business/government-receives-sh36-billion-in-dividend-from-crdb-3864694,The Citizen,2026-05-19
2022-06-28,Uganda U-turn on car imports upsets Kenya vehicle dealers,https://www.thecitizen.co.tz/tanzania/business/uganda-u-turn-on-car-imports-upsets-kenya-vehicle-dealers-3862704,The Citizen,2026-05-19
2022-06-27,Tanzania and Kenya still locked in trade dispute,https://www.thecitizen.co.tz/tanzania/business/tanzania-and-kenya-still-locked-in-trade-dispute-3861148,The Citizen,2026-05-19
2022-06-26,Tanzania's Taifa Gas licensed to set up plant in Kenya,https://www.thecitizen.co.tz/tanzania/business/tanzania-s-taifa-gas-licensed-to-set-up-plant-in-kenya-3860240,The Citizen,2026-05-19
2022-06-22,NMB payment system earns government Sh8.6 trillion,https://www.thecitizen.co.tz/tanzania/business/nmb-payment-system-earns-government-sh8-6-trillion-3856308,The Citizen,2026-05-19
2022-06-22,Turkish Airlines resumes direct flights to Kilimanjaro,https://www.thecitizen.co.tz/tanzania/business/turkish-airlines-resumes-direct-flights-to-kilimanjaro-3856476,The Citizen,2026-05-19
2022-06-22,4 million Kenyans suffer crypto crash losses,https://www.thecitizen.co.tz/tanzania/business/4-million-kenyans-suffer-crypto-crash-losses-3856010,The Citizen,2026-05-19
2022-06-21,Ground handlers change tack as regulator rejects price cap,https://www.thecitizen.co.tz/tanzania/business/ground-handlers-change-tack-as-regulator-rejects-price-cap-3854814,The Citizen,2026-05-19
2022-06-20,Tanzania Commercial Bank to pay dividend after Sh19.7bn profit,https://www.thecitizen.co.tz/tanzania/business/tanzania-commercial-bank-to-pay-dividend-after-sh19-7bn-profit-3854126,The Citizen,2026-05-19
2022-06-18,"Mushroom farming: The opportunities, challenges",https://www.thecitizen.co.tz/tanzania/business/-mushroom-farming-the-opportunities-challenges-3852514,The Citizen,2026-05-19
2022-06-18,Transforming Tanzania’s agriculture sector by developing value chains,https://www.thecitizen.co.tz/tanzania/business/-transforming-tanzania-s-agriculture-sector-by-developing-value-chains-3852506,The Citizen,2026-05-19
2022-06-16,Vodacom customers to share Sh3.3 billion in profits,https://www.thecitizen.co.tz/tanzania/business/vodacom-customers-to-share-sh3-3-billion-in-profits-3850394,The Citizen,2026-05-19
2022-06-15,"Tanzania, Oman oil and gas bodies ink deal",https://www.thecitizen.co.tz/tanzania/business/tanzania-oman-oil-and-gas-bodies-ink-deal-3849492,The Citizen,2026-05-19
2022-06-14,Oman Airports to develop Kilimanjaro International Airport,https://www.thecitizen.co.tz/tanzania/business/oman-airports-to-develop-kilimanjaro-international-airport-3848016,The Citizen,2026-05-19
2022-06-14,TPA raises Rwanda market share on enhanced strategy,https://www.thecitizen.co.tz/tanzania/business/tpa-raises-rwanda-market-share-on-enhanced-strategy-3848012,The Citizen,2026-05-19
2022-06-14,Akzo Nobel N.V.acquires Kansai Paint's Africabusiness,https://www.thecitizen.co.tz/tanzania/business/akzo-nobel-n-v-acquires-kansai-paint-s-africa-business-3847982,The Citizen,2026-05-19
2022-06-13,DCB Bank takes pride in provision of Sh1tr loans,https://www.thecitizen.co.tz/tanzania/business/dcb-bank-takes-pride-in-provision-of-sh1tr-loans-3847064,The Citizen,2026-05-19
2022-06-10,Kenya slaps new levies on Ugandan eggs,https://www.thecitizen.co.tz/tanzania/business/kenya-slaps-new-levies-on-ugandan-eggs--3844240,The Citizen,2026-05-19
2022-06-10,Kenyan banks lead regional peers with 150 new branches,https://www.thecitizen.co.tz/tanzania/business/kenyan-banks-lead-regional-peers-with-150-new-branches--3844176,The Citizen,2026-05-19
2022-06-09,NMB and CRDB Bank dominate bancassurance trade,https://www.thecitizen.co.tz/tanzania/business/nmb-and-crdb-bank-dominate-bancassurance-trade-3843598,The Citizen,2026-05-19
2022-06-09,"Housing industry: Chances, challenges and its future",https://www.thecitizen.co.tz/tanzania/business/housing-industry-chances-challenges-and-its-future-3843458,The Citizen,2026-05-19
2022-06-09,Manufacturers want budget that will speed up recovery,https://www.thecitizen.co.tz/tanzania/business/manufacturers-want-budget-that-will-speed-up-recovery-3843230,The Citizen,2026-05-19
